#Parameters = {A_R=0.4; A_i=0; A_j=-65; A_k=0; B10_i=24; B10_j=19; B10_k=0.15; B1_i=24; B1_j=24; B1_k=6; B2_i=20; B2_j=14; B2_k=3.9; B3_i=26.8; B3_j=3; B3_k=4.3; B4_i=21; B4_j=8; B5_i=7.9; B5_j=9; B5_k=3; B6_i=7.2; B6_j=6.5; B6_k=2.1; B7_i=6; B7_j=6; B7_k=3; B8_i=18; B8_j=13; B8_k=2.8; B9_i=25; B9_j=24; B9_k=0.8; PV10_i=-12; PV10_j=-7; PV10_k=1.2; PV1_i=-12; PV1_j=-12; PV1_k=2.5; PV2_i=-10; PV2_j=-30.5; PV2_k=2.5; PV3_i=-13.5; PV3_j=37.5; PV3_k=0.7; PV4_i=-10; PV4_j=-45; PV4_k=1.5; PV5_i=7; PV5_j=17.5; PV5_k=3.3; PV6_i=-11.6; PV6_j=17.8; PV6_k=3.1; PV7_i=6; PV7_j=28; PV7_k=3.2; PV8_i=-9; PV8_j=22; PV8_k=-1.7; PV9_i=-12.5; PV9_j=13.5; PV9_k=2.4; PVA_i=-13.2; PVA_j=37; PVA_k=0; b4_k=6}
#"Frequency / MHz"	"S1,1 [Magnitude]"
#------------------------------------
500.00000000000	0.19911744347982
502.50000000000	0.18770122771284
505.00000000000	0.17592901944863
507.50000000000	0.16383314222200
510.00000000000	0.15144786638568
512.50000000000	0.13880247774814
515.00000000000	0.12593304902635
517.50000000000	0.11287132860416
520.00000000000	0.099651086184914
522.50000000000	0.086307071936735
525.00000000000	0.072872345936539
527.50000000000	0.059380084499929
530.00000000000	0.045865236173967
532.50000000000	0.032361125777723
535.00000000000	0.018900694265306
537.50000000000	0.0055173137135267
540.00000000000	-0.0077555502086792
542.50000000000	-0.020887584854486
545.00000000000	-0.033844815072127
547.50000000000	-0.046599022858126
550.00000000000	-0.059117997757734
552.50000000000	-0.071372879367448
555.00000000000	-0.083334055637228
557.50000000000	-0.094976352290791
560.00000000000	-0.10627083842971
562.50000000000	-0.11719386577752
565.00000000000	-0.12771969938613
567.50000000000	-0.13782652159919
570.00000000000	-0.14749199139165
572.50000000000	-0.15669690839739
575.00000000000	-0.16542229821988
577.50000000000	-0.17365060249185
580.00000000000	-0.18136665950096
582.50000000000	-0.18855497816029
585.00000000000	-0.19520500407740
587.50000000000	-0.20130517162474
590.00000000000	-0.20684628216787
592.50000000000	-0.21182161290376
595.00000000000	-0.21622420702430
597.50000000000	-0.22005199780297
600.00000000000	-0.22330101945512
602.50000000000	-0.22597211226036
605.00000000000	-0.22806568745845
607.50000000000	-0.22958500879126
610.00000000000	-0.23053378143002
612.50000000000	-0.23092021155080
615.00000000000	-0.23074869427321
617.50000000000	-0.23003163513611
620.00000000000	-0.22877825160841
622.50000000000	-0.22700171146934
625.00000000000	-0.22471330479160
627.50000000000	-0.22192896226800
630.00000000000	-0.21866482261852
632.50000000000	-0.21493763359896
635.00000000000	-0.21076616791824
637.50000000000	-0.20616800969824
640.00000000000	-0.20116387755293
642.50000000000	-0.19577649372010
645.00000000000	-0.19002507198813
647.50000000000	-0.18393343376581
650.00000000000	-0.17752408818231
652.50000000000	-0.17081983323725
655.00000000000	-0.16384508157105
657.50000000000	-0.15662391697486
660.00000000000	-0.14918129033995
662.50000000000	-0.14154123005442
665.00000000000	-0.13372802920571
667.50000000000	-0.12576842868980
670.00000000000	-0.11768507278842
672.50000000000	-0.10950437794827
675.00000000000	-0.10125004009686
677.50000000000	-0.092946771204337
680.00000000000	-0.084618655085649
682.50000000000	-0.076289344629616
685.00000000000	-0.067981985632130
687.50000000000	-0.059720797190523
690.00000000000	-0.051526602568766
692.50000000000	-0.043421801069912
695.00000000000	-0.035428562446885
697.50000000000	-0.027569100394359
700.00000000000	-0.019859730169219
702.50000000000	-0.012322649148126
705.00000000000	-0.0049762711807252
707.50000000000	0.0021613169577253
710.00000000000	0.0090733032057723
712.50000000000	0.015741584427854
715.00000000000	0.022151964094031
717.50000000000	0.028288050034862
720.00000000000	0.034137305518706
722.50000000000	0.039684776036520
725.00000000000	0.044918182875879
727.50000000000	0.049826439877745
730.00000000000	0.054397302690269
732.50000000000	0.058622362097385
735.00000000000	0.062491104377742
737.50000000000	0.065996253455372
740.00000000000	0.069129929783520
742.50000000000	0.071883657170301
745.00000000000	0.074255280517478
747.50000000000	0.076237212737204
750.00000000000	0.077827128200386
752.50000000000	0.079019108712511
755.00000000000	0.079813305360631
757.50000000000	0.080207456104121
760.00000000000	0.080199742995393
762.50000000000	0.079791214434049
765.00000000000	0.078982485837280
767.50000000000	0.077774328177893
770.00000000000	0.076170007970074
772.50000000000	0.074172786630040
775.00000000000	0.071785420086148
777.50000000000	0.069012122983520
780.00000000000	0.065859882395521
782.50000000000	0.062333713865750
785.00000000000	0.058440908321443
787.50000000000	0.054185566288533
790.00000000000	0.049579857408922
792.50000000000	0.044628958872407
795.00000000000	0.039343929379303
797.50000000000	0.033734150319966
800.00000000000	0.027808219766664
802.50000000000	0.021578539567498
805.00000000000	0.015055065872956
807.50000000000	0.0082501037254663
810.00000000000	0.0011760939285071
812.50000000000	-0.0061546877856225
815.00000000000	-0.013730471171821
817.50000000000	-0.021535969794806
820.00000000000	-0.029559984554094
822.50000000000	-0.037786309364326
825.00000000000	-0.046203054495449
827.50000000000	-0.054792691802289
830.00000000000	-0.063543314080380
832.50000000000	-0.072440530081580
835.00000000000	-0.081466575203186
837.50000000000	-0.090608230311575
840.00000000000	-0.099849846134856
842.50000000000	-0.10917669492165
845.00000000000	-0.11857350416206
