#Parameters = {A_R=0.4; A_i=0; A_j=-65; A_k=0; B10_i=24; B10_j=19; B10_k=0.15; B1_i=24; B1_j=24; B1_k=6; B2_i=20; B2_j=14; B2_k=3.9; B3_i=26.8; B3_j=3; B3_k=4.3; B4_i=21; B4_j=8; B5_i=7.9; B5_j=9; B5_k=3; B6_i=7.2; B6_j=6.5; B6_k=2.1; B7_i=6; B7_j=6; B7_k=3; B8_i=18; B8_j=13; B8_k=2.8; B9_i=25; B9_j=24; B9_k=0.8; PV10_i=-12; PV10_j=-7; PV10_k=1.2; PV1_i=-12; PV1_j=-12; PV1_k=2.5; PV2_i=-10; PV2_j=-30.5; PV2_k=2.5; PV3_i=-13.5; PV3_j=37.5; PV3_k=0.7; PV4_i=-10; PV4_j=-45; PV4_k=1.5; PV5_i=7; PV5_j=17.5; PV5_k=3.3; PV6_i=-11.6; PV6_j=17.8; PV6_k=3.1; PV7_i=6; PV7_j=28; PV7_k=3.2; PV8_i=-9; PV8_j=22; PV8_k=-1.7; PV9_i=-12.5; PV9_j=13.5; PV9_k=2.4; PVA_i=-13.2; PVA_j=37; PVA_k=0; b4_k=6}
#"Frequency / MHz"	"S1,1 [Magnitude]"
#------------------------------------
500.00000000000	-0.0069086640013753
502.50000000000	-0.0077917417444998
505.00000000000	-0.0085489171848070
507.50000000000	-0.0091443226622188
510.00000000000	-0.0095583081763815
512.50000000000	-0.0097786985096606
515.00000000000	-0.0098034850159803
517.50000000000	-0.0096460111096249
520.00000000000	-0.0093251089285267
522.50000000000	-0.0088759396362390
525.00000000000	-0.0083338489442761
527.50000000000	-0.0077430959877743
530.00000000000	-0.0071490472705268
532.50000000000	-0.0065988124827852
535.00000000000	-0.0061329668372750
537.50000000000	-0.0057908252767330
540.00000000000	-0.0056032900674905
542.50000000000	-0.0055904146554793
545.00000000000	-0.0057666049411074
547.50000000000	-0.0061305047996961
550.00000000000	-0.0066752922264797
552.50000000000	-0.0073811475972777
555.00000000000	-0.0082212192319889
557.50000000000	-0.0091616747478010
560.00000000000	-0.010162039738923
562.50000000000	-0.011183738166708
565.00000000000	-0.012183905205202
567.50000000000	-0.013122192090697
570.00000000000	-0.013964351097310
572.50000000000	-0.014680925547817
575.00000000000	-0.015250727584528
577.50000000000	-0.015662936803041
580.00000000000	-0.015912550983495
582.50000000000	-0.016007871140062
585.00000000000	-0.015965868658329
587.50000000000	-0.015807050189127
590.00000000000	-0.015565152351993
592.50000000000	-0.015273779481091
595.00000000000	-0.014971599197891
597.50000000000	-0.014696015509078
600.00000000000	-0.014484759682687
602.50000000000	-0.014373363984844
605.00000000000	-0.014387661770861
607.50000000000	-0.014550199996742
610.00000000000	-0.014873544059709
612.50000000000	-0.015364361766263
615.00000000000	-0.016016422729469
617.50000000000	-0.016821957531868
620.00000000000	-0.017759248923961
622.50000000000	-0.018801698291881
625.00000000000	-0.019920528783625
627.50000000000	-0.021081125925087
630.00000000000	-0.022247982435164
632.50000000000	-0.023387856302559
635.00000000000	-0.024468630752457
637.50000000000	-0.025463505985591
640.00000000000	-0.026349834077937
642.50000000000	-0.027113173670680
645.00000000000	-0.027746234488176
647.50000000000	-0.028249377656047
650.00000000000	-0.028631169648722
652.50000000000	-0.028908106537610
655.00000000000	-0.029098900612202
657.50000000000	-0.029233739119070
660.00000000000	-0.029340984283918
662.50000000000	-0.029453757307832
665.00000000000	-0.029602939144656
667.50000000000	-0.029820541166893
670.00000000000	-0.030132111373269
672.50000000000	-0.030563081104233
675.00000000000	-0.031128072506120
677.50000000000	-0.031839153965653
680.00000000000	-0.032700126346093
682.50000000000	-0.033705073472270
685.00000000000	-0.034845488645679
687.50000000000	-0.036105389884418
690.00000000000	-0.037462016590253
692.50000000000	-0.038888835708438
695.00000000000	-0.040359625344290
697.50000000000	-0.041842696260532
700.00000000000	-0.043311415921604
702.50000000000	-0.044738197748088
705.00000000000	-0.046097848888138
707.50000000000	-0.047372801991898
710.00000000000	-0.048549768495091
712.50000000000	-0.049620101217188
715.00000000000	-0.050584640917839
717.50000000000	-0.051445174666160
720.00000000000	-0.052216125425704
722.50000000000	-0.052912381477775
725.00000000000	-0.053554687138374
727.50000000000	-0.054169230946371
730.00000000000	-0.054780506476861
732.50000000000	-0.055415831966233
735.00000000000	-0.056099085869843
737.50000000000	-0.056856353978525
740.00000000000	-0.057709487525472
742.50000000000	-0.058670569230879
745.00000000000	-0.059753195139809
747.50000000000	-0.060963597954866
750.00000000000	-0.062298065719074
752.50000000000	-0.063753692669907
755.00000000000	-0.065319683093231
757.50000000000	-0.066976183069810
760.00000000000	-0.068702436590974
762.50000000000	-0.070479040267490
765.00000000000	-0.072278887754089
767.50000000000	-0.074075854563663
770.00000000000	-0.075846792442493
772.50000000000	-0.077566964252058
775.00000000000	-0.079216640242564
777.50000000000	-0.080780315246869
780.00000000000	-0.082245001379215
782.50000000000	-0.083607789545318
785.00000000000	-0.084865040504692
787.50000000000	-0.086021335453552
790.00000000000	-0.087087042991723
792.50000000000	-0.088075918764002
795.00000000000	-0.089006140678712
797.50000000000	-0.089896116078946
800.00000000000	-0.090770246732567
802.50000000000	-0.091650122860266
805.00000000000	-0.092558791471773
807.50000000000	-0.093515751073515
810.00000000000	-0.094538051428346
812.50000000000	-0.095642423892317
815.00000000000	-0.096836445215793
817.50000000000	-0.098126124976400
820.00000000000	-0.099510692260072
822.50000000000	-0.10098695916367
825.00000000000	-0.10254425620365
827.50000000000	-0.10416784621813
830.00000000000	-0.10584095939199
832.50000000000	-0.10754352755199
835.00000000000	-0.10925172464694
837.50000000000	-0.11094523845199
840.00000000000	-0.11259882075470
842.50000000000	-0.11419231368021
845.00000000000	-0.11570842527970
847.50000000000	-0.11713138629523
850.00000000000	-0.11844872993841
852.50000000000	-0.11965616712563
855.00000000000	-0.12075113401849
857.50000000000	-0.12173786802337
860.00000000000	-0.12262423409086
862.50000000000	-0.12342094321657
865.00000000000	-0.12414973066208
867.50000000000	-0.12482571702360
870.00000000000	-0.12547109673921
872.50000000000	-0.12611066226028
875.00000000000	-0.12676399225802
877.50000000000	-0.12745455391125
880.00000000000	-0.12819867368876
882.50000000000	-0.12901158765720
885.00000000000	-0.12990749195658
887.50000000000	-0.13089077301419
890.00000000000	-0.13196461377635
892.50000000000	-0.13312554260725
895.00000000000	-0.13436695798249
897.50000000000	-0.13567810588918
900.00000000000	-0.13704090514751
902.50000000000	-0.13843775863773
905.00000000000	-0.13984692987796
907.50000000000	-0.14124942953850
910.00000000000	-0.14262137004420
912.50000000000	-0.14394371279254
915.00000000000	-0.14519962232598
917.50000000000	-0.14637358194975
920.00000000000	-0.14745610775538
922.50000000000	-0.14844187639187
925.00000000000	-0.14933018424762
927.50000000000	-0.15012556297765
930.00000000000	-0.15083672311985
932.50000000000	-0.15148084616352
935.00000000000	-0.15207272230741
937.50000000000	-0.15263383867929
940.00000000000	-0.15318608132737
942.50000000000	-0.15375486151877
945.00000000000	-0.15436124228308
947.50000000000	-0.15502817415074
950.00000000000	-0.15577362136878
952.50000000000	-0.15661268556633
955.00000000000	-0.15755708816805
957.50000000000	-0.15861229226396
960.00000000000	-0.15977889402169
962.50000000000	-0.16105359439103
965.00000000000	-0.16242596323918
967.50000000000	-0.16388080028820
970.00000000000	-0.16540434376389
972.50000000000	-0.16697440683465
975.00000000000	-0.16856944060404
977.50000000000	-0.17016668980883
980.00000000000	-0.17174430181604
982.50000000000	-0.17328451970598
985.00000000000	-0.17476902519395
987.50000000000	-0.17618705600125
990.00000000000	-0.17752999955951
992.50000000000	-0.17879411744938
995.00000000000	-0.17998409646746
997.50000000000	-0.18110778645626
1000.0000000000	-0.18217710988675
1002.5000000000	-0.18321028094785
1005.0000000000	-0.18422763498975
1007.5000000000	-0.18525210153173
1010.0000000000	-0.18630809831357
1012.5000000000	-0.18741904317996
1015.0000000000	-0.18860745924174
1017.5000000000	-0.18989505528531
1020.0000000000	-0.19129504315743
1022.5000000000	-0.19282025718684
1025.0000000000	-0.19447905500146
1027.5000000000	-0.19626880621300
1030.0000000000	-0.19818738167877
1032.5000000000	-0.20022530968899
1035.0000000000	-0.20236546473962
1037.5000000000	-0.20459094720470
1040.0000000000	-0.20688053391848
1042.5000000000	-0.20920923399017
1045.0000000000	-0.21155528557986
1047.5000000000	-0.21389367726174
1050.0000000000	-0.21620566684473
1052.5000000000	-0.21847206498127
1055.0000000000	-0.22068056396952
1057.5000000000	-0.22282322613152
1060.0000000000	-0.22489653070135
1062.5000000000	-0.22690649987783
1065.0000000000	-0.22886055635901
1067.5000000000	-0.23077099666995
1070.0000000000	-0.23265889360557
1072.5000000000	-0.23454460073333
1075.0000000000	-0.23645171193475
1077.5000000000	-0.23840644954520
1080.0000000000	-0.24043094204985
1082.5000000000	-0.24254886099607
1085.0000000000	-0.24477872680637
1087.5000000000	-0.24713586134216
1090.0000000000	-0.24962885840145
1092.5000000000	-0.25226123060938
1095.0000000000	-0.25503226703669
1097.5000000000	-0.25793335040631
1100.0000000000	-0.26095025184225
1102.5000000000	-0.26406320582889
1105.0000000000	-0.26725270140275
1107.5000000000	-0.27049158067091
1110.0000000000	-0.27375438110088
1112.5000000000	-0.27701377986539
1115.0000000000	-0.28024603035296
1117.5000000000	-0.28342816994496
1120.0000000000	-0.28654483977286
1122.5000000000	-0.28957980658420
1125.0000000000	-0.29252900795824
1127.5000000000	-0.29539114229237
1130.0000000000	-0.29816910565836
1132.5000000000	-0.30087821018701
1135.0000000000	-0.30353121571222
1137.5000000000	-0.30614985487981
1140.0000000000	-0.30875647867500
1142.5000000000	-0.31137647614925
1145.0000000000	-0.31403363171540
1147.5000000000	-0.31675097374679
1150.0000000000	-0.31954944690608
1152.5000000000	-0.32244524163553
1155.0000000000	-0.32544779480901
1157.5000000000	-0.32856227722661
1160.0000000000	-0.33178486460261
1162.5000000000	-0.33510969028709
1165.0000000000	-0.33852095736369
1167.5000000000	-0.34199939568690
1170.0000000000	-0.34551964014627
1172.5000000000	-0.34905205572646
1175.0000000000	-0.35256877182794
1177.5000000000	-0.35604001334819
1180.0000000000	-0.35943466391952
1182.5000000000	-0.36272748156370
1185.0000000000	-0.36589879110148
1187.5000000000	-0.36893037907937
1190.0000000000	-0.37181245716625
1192.5000000000	-0.37454053987985
1195.0000000000	-0.37712049838901
1197.5000000000	-0.37956095122436
1200.0000000000	-0.38187835960935
1202.5000000000	-0.38409426263596
1205.0000000000	-0.38622999607046
1207.5000000000	-0.38831593067964
1210.0000000000	-0.39037625393309
1212.5000000000	-0.39243804454414
1215.0000000000	-0.39452165660469
1217.5000000000	-0.39664756049034
1220.0000000000	-0.39882847177476
1222.5000000000	-0.40106930681585
1225.0000000000	-0.40337017597599
1227.5000000000	-0.40572278756209
1230.0000000000	-0.40811365999621
1232.5000000000	-0.41052090867963
1235.0000000000	-0.41291964702553
1237.5000000000	-0.41527871963516
1240.0000000000	-0.41756987846826
1242.5000000000	-0.41975886582345
1245.0000000000	-0.42181612579023
1247.5000000000	-0.42371429888640
1250.0000000000	-0.42543172459709
1252.5000000000	-0.42695052867439
1255.0000000000	-0.42826477382903
1257.5000000000	-0.42937013650459
1260.0000000000	-0.43027512275336
1262.5000000000	-0.43099096613393
1265.0000000000	-0.43154015958352
1267.5000000000	-0.43194776858564
1270.0000000000	-0.43224507575901
1272.5000000000	-0.43246419598090
1275.0000000000	-0.43263848878145
1277.5000000000	-0.43279979154606
1280.0000000000	-0.43297623066527
1282.5000000000	-0.43319056384798
1285.0000000000	-0.43346381225879
1287.5000000000	-0.43380139052140
1290.0000000000	-0.43420852172116
1292.5000000000	-0.43467707345416
1295.0000000000	-0.43519478979659
1297.5000000000	-0.43574004817001
1300.0000000000	-0.43628800140084
1302.5000000000	-0.43680542632546
1305.0000000000	-0.43726154249177
1307.5000000000	-0.43762063305352
1310.0000000000	-0.43785430716037
1312.5000000000	-0.43793041432246
1315.0000000000	-0.43782874325840
1317.5000000000	-0.43753383940418
1320.0000000000	-0.43703634180473
1322.5000000000	-0.43633777127243
1325.0000000000	-0.43544942565864
1327.5000000000	-0.43438921860577
1330.0000000000	-0.43318182239841
1332.5000000000	-0.43186049045112
1335.0000000000	-0.43046307514544
1337.5000000000	-0.42902674432609
1340.0000000000	-0.42759404776082
1342.5000000000	-0.42620085696636
1345.0000000000	-0.42488181226018
1347.5000000000	-0.42366379308628
1350.0000000000	-0.42256991404147
1352.5000000000	-0.42160836077065
1355.0000000000	-0.42078207192459
1357.5000000000	-0.42008517009388
1360.0000000000	-0.41949889225635
1362.5000000000	-0.41899826987360
1365.0000000000	-0.41855159176549
1367.5000000000	-0.41812236005888
1370.0000000000	-0.41767014587903
1372.5000000000	-0.41715456741421
1375.0000000000	-0.41653730629537
1377.5000000000	-0.41578540091328
1380.0000000000	-0.41487074708122
1382.5000000000	-0.41377477124931
1385.0000000000	-0.41248963570360
1387.5000000000	-0.41101525455002
1390.0000000000	-0.40936547898909
1392.5000000000	-0.40756248477141
1395.0000000000	-0.40563723975689
1397.5000000000	-0.40362954222540
1400.0000000000	-0.40158389365693
1402.5000000000	-0.39954898711466
1405.0000000000	-0.39757317919049
1407.5000000000	-0.39570091241278
1410.0000000000	-0.39397268449769
1412.5000000000	-0.39242066248418
1415.0000000000	-0.39106954485857
1417.5000000000	-0.38993102105299
1420.0000000000	-0.38900413527983
1422.5000000000	-0.38827766143493
1425.0000000000	-0.38772844563574
1427.5000000000	-0.38732034518315
1430.0000000000	-0.38701064448648
1432.5000000000	-0.38675197791079
1435.0000000000	-0.38648827629506
1437.5000000000	-0.38616837765176
1440.0000000000	-0.38573969274669
1442.5000000000	-0.38515980420467
1445.0000000000	-0.38439169218367
1447.5000000000	-0.38341137520255
1450.0000000000	-0.38220575236985
1452.5000000000	-0.38077738774629
1455.0000000000	-0.37914400222827
1457.5000000000	-0.37733585802588
1460.0000000000	-0.37539648335168
1462.5000000000	-0.37337902635707
1465.0000000000	-0.37134318319381
1467.5000000000	-0.36935546505361
1470.0000000000	-0.36748222275121
1472.5000000000	-0.36578293722479
1475.0000000000	-0.36431490186656
1477.5000000000	-0.36312308871321
1480.0000000000	-0.36223644128879
1482.5000000000	-0.36167223322759
1485.0000000000	-0.36142904488955
1487.5000000000	-0.36148690257593
1490.0000000000	-0.36181024405894
1492.5000000000	-0.36234659986449
1495.0000000000	-0.36303148802132
1497.5000000000	-0.36378903950352
1500.0000000000	-0.36454112495786
1502.5000000000	-0.36520410636940
1505.0000000000	-0.36570156636899
1507.5000000000	-0.36596357079902
1510.0000000000	-0.36593382256477
1512.5000000000	-0.36557414140968
1515.0000000000	-0.36486412773973
1517.5000000000	-0.36381039413559
1520.0000000000	-0.36243884161291
1522.5000000000	-0.36080110326474
1525.0000000000	-0.35896995981690
1527.5000000000	-0.35703375608019
1530.0000000000	-0.35510036626962
1532.5000000000	-0.35328177582118
1535.0000000000	-0.35169636361134
1537.5000000000	-0.35045581749085
1540.0000000000	-0.34966209220239
1542.5000000000	-0.34940127428837
1545.0000000000	-0.34973440254361
1547.5000000000	-0.35069422575347
1550.0000000000	-0.35227970054461
1552.5000000000	-0.35445426762975
1555.0000000000	-0.35714223293217
1557.5000000000	-0.36023252689416
1560.0000000000	-0.36357622420792
1562.5000000000	-0.36699416740080
1565.0000000000	-0.37027942678380
1567.5000000000	-0.37320627069436
1570.0000000000	-0.37554154168285
1572.5000000000	-0.37704531712134
1575.0000000000	-0.37749313730109
1577.5000000000	-0.37667603615526
1580.0000000000	-0.37441679322353
1582.5000000000	-0.37057586167544
1585.0000000000	-0.36506364513789
1587.5000000000	-0.35784242980475
1590.0000000000	-0.34893081392264
1592.5000000000	-0.33840589337649
1595.0000000000	-0.32640530949588
1597.5000000000	-0.31311643891931
1600.0000000000	-0.29877643431932
1602.5000000000	-0.28366288275309
1605.0000000000	-0.26808217831445
1607.5000000000	-0.25236055475150
1610.0000000000	-0.23683087001208
1612.5000000000	-0.22182369830932
1615.0000000000	-0.20765519649572
1617.5000000000	-0.19461484367897
1620.0000000000	-0.18295871386438
1622.5000000000	-0.17290117386817
1625.0000000000	-0.16460482888990
1627.5000000000	-0.15818540621671
1630.0000000000	-0.15369920610673
1632.5000000000	-0.15114840127433
1635.0000000000	-0.15048088099463
1637.5000000000	-0.15159313864727
1640.0000000000	-0.15433785600482
1642.5000000000	-0.15852312009251
1645.0000000000	-0.16392773345165
1647.5000000000	-0.17030746624724
1650.0000000000	-0.17740140643234
1652.5000000000	-0.18494493381426
1655.0000000000	-0.19267724031771
1657.5000000000	-0.20035358532793
1660.0000000000	-0.20775118131702
1662.5000000000	-0.21467764725018
1665.0000000000	-0.22097465068936
1667.5000000000	-0.22652663602806
1670.0000000000	-0.23125811446921
1672.5000000000	-0.23513652679164
1675.0000000000	-0.23817234494336
1677.5000000000	-0.24040927723844
1680.0000000000	-0.24192640360995
1682.5000000000	-0.24282767271251
1685.0000000000	-0.24323686382988
1687.5000000000	-0.24328786880533
1690.0000000000	-0.24311988647091
1692.5000000000	-0.24286829202656
1695.0000000000	-0.24265631057267
1697.5000000000	-0.24259654063786
1700.0000000000	-0.24277492950556
1702.5000000000	-0.24326106990931
1705.0000000000	-0.24409356434450
1707.5000000000	-0.24528950376914
1710.0000000000	-0.24683929826668
