#Parameters = {Bw1=2.113; Bw2=2.113; Bw3=2.113; Leg_length=6.9342; Leg_placement=0.762; Line1_height=12.12; Line2_height=12.12; Line4_height=12.12; Line5_height=12.12; Line6_height=12.12; Tw1=2.113; Tw2=2.113; copper_thickness=0.1; feed_h=6.112; feed_h_negative=0; gp_x_max=35; gp_x_min=-10; gp_y_max=0; gp_y_min=-20; groundingPinLength=6.42; groundingPinTopLength=4.306; holeL=0.254; holeW=0.0762; holeWPlus=0.5842; line3_height=12.12; milstoMM=0.0254; stripWidth=1; substrateH=0.777; substrateX_max=35; substrateX_min=-10; substrateY_max=7.62; substrateY_min=-20; tipLength=20; tw3=2.113}
#"Frequency / MHz"	"S1,1 [Magnitude]"
#------------------------------------
500.00000000000	-0.073230310354953
502.50000000000	-0.076992356898046
505.00000000000	-0.080736294580032
507.50000000000	-0.084457903880104
510.00000000000	-0.088150182065614
512.50000000000	-0.091807799158363
515.00000000000	-0.095427117364480
517.50000000000	-0.099002788502729
520.00000000000	-0.10252967642513
522.50000000000	-0.10600453210426
525.00000000000	-0.10942264349636
527.50000000000	-0.11278181718849
530.00000000000	-0.11607614950289
532.50000000000	-0.11930502201497
535.00000000000	-0.12246448341708
537.50000000000	-0.12555269564388
540.00000000000	-0.12856791700874
542.50000000000	-0.13150649891927
545.00000000000	-0.13436880293584
547.50000000000	-0.13715264411837
550.00000000000	-0.13985890597504
552.50000000000	-0.14248448038267
555.00000000000	-0.14503089925229
557.50000000000	-0.14749722215260
560.00000000000	-0.14988474570561
562.50000000000	-0.15219361063410
565.00000000000	-0.15442485911378
567.50000000000	-0.15657841395588
570.00000000000	-0.15865791345296
572.50000000000	-0.16066255322417
575.00000000000	-0.16259618386993
577.50000000000	-0.16446031278182
580.00000000000	-0.16625681166492
582.50000000000	-0.16798887947355
585.00000000000	-0.16965955612135
587.50000000000	-0.17127139349252
590.00000000000	-0.17282733918446
592.50000000000	-0.17433124541167
595.00000000000	-0.17578650150378
597.50000000000	-0.17719619827695
600.00000000000	-0.17856535610881
602.50000000000	-0.17989663579741
605.00000000000	-0.18119507778389
607.50000000000	-0.18246211375486
610.00000000000	-0.18370506997496
612.50000000000	-0.18492711743980
615.00000000000	-0.18613267397865
617.50000000000	-0.18732575919881
620.00000000000	-0.18851021111726
622.50000000000	-0.18969176340881
625.00000000000	-0.19087365765028
627.50000000000	-0.19206030940680
630.00000000000	-0.19325741921411
632.50000000000	-0.19446727652097
635.00000000000	-0.19569615970751
637.50000000000	-0.19694806301184
640.00000000000	-0.19822604358534
642.50000000000	-0.19953498726752
645.00000000000	-0.20087844358750
647.50000000000	-0.20226167073467
650.00000000000	-0.20368805298283
652.50000000000	-0.20516046009092
655.00000000000	-0.20668382382602
657.50000000000	-0.20826166446408
660.00000000000	-0.20989543441898
662.50000000000	-0.21159127826196
665.00000000000	-0.21335139232983
667.50000000000	-0.21517863474613
670.00000000000	-0.21707688774946
672.50000000000	-0.21904751811279
675.00000000000	-0.22109367592312
677.50000000000	-0.22321763242063
680.00000000000	-0.22542361018837
682.50000000000	-0.22771151128733
685.00000000000	-0.23008416347685
687.50000000000	-0.23254418504939
690.00000000000	-0.23509223553681
692.50000000000	-0.23773040916308
695.00000000000	-0.24046041154736
697.50000000000	-0.24328246434747
700.00000000000	-0.24619852273774
702.50000000000	-0.24920889918966
705.00000000000	-0.25231470174229
707.50000000000	-0.25551685158075
710.00000000000	-0.25881494207877
712.50000000000	-0.26220957273202
715.00000000000	-0.26570047494041
717.50000000000	-0.26928842210424
720.00000000000	-0.27297175438097
722.50000000000	-0.27675041232872
725.00000000000	-0.28062444708821
727.50000000000	-0.28459330844448
730.00000000000	-0.28865495504071
732.50000000000	-0.29280882382869
735.00000000000	-0.29705383251315
737.50000000000	-0.30138891434693
740.00000000000	-0.30581192696761
742.50000000000	-0.31032093786071
745.00000000000	-0.31491594736248
747.50000000000	-0.31959406901737
750.00000000000	-0.32435206601319
752.50000000000	-0.32918928785182
755.00000000000	-0.33410298368153
757.50000000000	-0.33909063453936
760.00000000000	-0.34414907237635
762.50000000000	-0.34927809616994
765.00000000000	-0.35447206824816
767.50000000000	-0.35973006125876
770.00000000000	-0.36504811400267
772.50000000000	-0.37042428509444
775.00000000000	-0.37585431229608
777.50000000000	-0.38133563213142
780.00000000000	-0.38686637986276
