#Parameters = {chng=1.625; capP2=1000; capP1=1616.1616161616; c=300000000; cap=1000; copperthickness=0.3; distfromGP=3; f=1900000000; ind1=40.40404040404; lambda=0.15789473684211; radius=12}
#"Frequency / MHz"	"S1,1 [Real/Imaginary Part] [Re]"	"S1,1 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
747.50000000000	0.99864584207535	-0.041985221207142
750.00000000000	0.99855631589890	-0.042188804596663
752.50000000000	0.99845528602600	-0.042370151728392
755.00000000000	0.99834859371185	-0.042527310550213
757.50000000000	0.99824213981628	-0.042659804224968
760.00000000000	0.99814176559448	-0.042768593877554
762.50000000000	0.99805331230164	-0.042856059968472
765.00000000000	0.99798125028610	-0.042925789952278
767.50000000000	0.99792933464050	-0.042982373386621
770.00000000000	0.99789983034134	-0.043031137436628
772.50000000000	0.99789392948151	-0.043077778071165
775.00000000000	0.99791145324707	-0.043128065764904
777.50000000000	0.99795049428940	-0.043187465518713
780.00000000000	0.99800813198090	-0.043260838836432
782.50000000000	0.99808025360107	-0.043352164328098
785.00000000000	0.99816232919693	-0.043464310467243
787.50000000000	0.99824863672256	-0.043598871678114
790.00000000000	0.99833381175995	-0.043756116181612
792.50000000000	0.99841266870499	-0.043934952467680
795.00000000000	0.99847978353500	-0.044133048504591
797.50000000000	0.99853140115738	-0.044346954673529
800.00000000000	0.99856406450272	-0.044572338461876
802.50000000000	0.99857562780380	-0.044804248958826
805.00000000000	0.99856555461884	-0.045037418603897
807.50000000000	0.99853414297104	-0.045266561210155
810.00000000000	0.99848318099976	-0.045486714690924
812.50000000000	0.99841558933258	-0.045693516731262
815.00000000000	0.99833494424820	-0.045883417129517
817.50000000000	0.99824613332748	-0.046053960919380
820.00000000000	0.99815398454666	-0.046203836798668
822.50000000000	0.99806350469589	-0.046332970261574
825.00000000000	0.99797964096069	-0.046442553400993
827.50000000000	0.99790692329407	-0.046534880995750
830.00000000000	0.99784916639328	-0.046613261103630
832.50000000000	0.99780911207199	-0.046681776642799
835.00000000000	0.99778872728348	-0.046745061874390
837.50000000000	0.99778819084167	-0.046807996928692
840.00000000000	0.99780708551407	-0.046875417232513
842.50000000000	0.99784374237061	-0.046951852738857
845.00000000000	0.99789524078369	-0.047041233628988
847.50000000000	0.99795800447464	-0.047146704047918
850.00000000000	0.99802780151367	-0.047270383685827
852.50000000000	0.99809998273849	-0.047413337975740
855.00000000000	0.99816977977753	-0.047575440257788
857.50000000000	0.99823272228241	-0.047755479812622
860.00000000000	0.99828487634659	-0.047951165586710
862.50000000000	0.99832266569138	-0.048159334808588
865.00000000000	0.99834376573563	-0.048376113176346
867.50000000000	0.99834650754929	-0.048597183078527
870.00000000000	0.99833077192307	-0.048818014562130
872.50000000000	0.99829721450806	-0.049034148454666
875.00000000000	0.99824744462967	-0.049241464585066
877.50000000000	0.99818438291550	-0.049436401575804
880.00000000000	0.99811142683029	-0.049616191536188
882.50000000000	0.99803239107132	-0.049778975546360
885.00000000000	0.99795174598694	-0.049923952668905
887.50000000000	0.99787390232086	-0.050051365047693
890.00000000000	0.99780297279358	-0.050162501633167
892.50000000000	0.99774259328842	-0.050259590148926
895.00000000000	0.99769580364227	-0.050345677882433
897.50000000000	0.99766474962234	-0.050424445420504
900.00000000000	0.99765062332153	-0.050499927252531
902.50000000000	0.99765372276306	-0.050576344132423
905.00000000000	0.99767327308655	-0.050657801330090
907.50000000000	0.99770730733871	-0.050748076289892
910.00000000000	0.99775338172913	-0.050850376486778
912.50000000000	0.99780809879303	-0.050967168062925
915.00000000000	0.99786776304245	-0.051100030541420
917.50000000000	0.99792826175690	-0.051249597221613
920.00000000000	0.99798554182053	-0.051415495574474
922.50000000000	0.99803584814072	-0.051596388220787
925.00000000000	0.99807578325272	-0.051790088415146
927.50000000000	0.99810278415680	-0.051993668079376
930.00000000000	0.99811476469040	-0.052203640341759
932.50000000000	0.99811071157455	-0.052416209131479
935.00000000000	0.99809080362320	-0.052627444267273
937.50000000000	0.99805569648743	-0.052833549678326
940.00000000000	0.99800729751587	-0.053031068295240
942.50000000000	0.99794799089432	-0.053217090666294
945.00000000000	0.99788123369217	-0.053389444947243
947.50000000000	0.99781024456024	-0.053546760231256
950.00000000000	0.99773901700974	-0.053688589483500
952.50000000000	0.99767118692398	-0.053815405815840
955.00000000000	0.99761027097702	-0.053928565233946
957.50000000000	0.99755942821503	-0.054030243307352
960.00000000000	0.99752110242844	-0.054123241454363
962.50000000000	0.99749678373337	-0.054210871458054
965.00000000000	0.99748748540878	-0.054296717047691
967.50000000000	0.99749296903610	-0.054384455084801
970.00000000000	0.99751234054565	-0.054477594792843
972.50000000000	0.99754381179810	-0.054579310119152
975.00000000000	0.99758511781693	-0.054692234843969
977.50000000000	0.99763292074203	-0.054818309843540
980.00000000000	0.99768406152725	-0.054958686232567
982.50000000000	0.99773478507996	-0.055113665759563
985.00000000000	0.99778193235397	-0.055282685905695
987.50000000000	0.99782180786133	-0.055464357137680
990.00000000000	0.99785208702087	-0.055656567215919
992.50000000000	0.99787026643753	-0.055856604129076
995.00000000000	0.99787509441376	-0.056061312556267
997.50000000000	0.99786573648453	-0.056267298758030
1000.0000000000	0.99784249067307	-0.056471146643162
1002.5000000000	0.99780642986298	-0.056669577956200
1005.0000000000	0.99775916337967	-0.056859686970711
1007.5000000000	0.99770313501358	-0.057039078325033
1010.0000000000	0.99764126539230	-0.057206023484468
1012.5000000000	0.99757671356201	-0.057359565049410
1015.0000000000	0.99751299619675	-0.057499527931213
1017.5000000000	0.99745315313339	-0.057626556605101
1020.0000000000	0.99740022420883	-0.057742051780224
1022.5000000000	0.99735689163208	-0.057848099619150
1025.0000000000	0.99732500314713	-0.057947315275669
1027.5000000000	0.99730587005615	-0.058042716234922
1030.0000000000	0.99730002880096	-0.058137495070696
1032.5000000000	0.99730700254440	-0.058234881609678
1035.0000000000	0.99732601642609	-0.058337915688753
1037.5000000000	0.99735510349274	-0.058449275791645
1040.0000000000	0.99739199876785	-0.058571126312017
1042.5000000000	0.99743390083313	-0.058705013245344
1045.0000000000	0.99747782945633	-0.058851730078459
1047.5000000000	0.99752068519592	-0.059011343866587
1050.0000000000	0.99755913019180	-0.059183128178120
1052.5000000000	0.99759060144424	-0.059365671128035
1055.0000000000	0.99761277437210	-0.059556923806667
1057.5000000000	0.99762392044067	-0.059754360467196
1060.0000000000	0.99762284755707	-0.059955108910799
1062.5000000000	0.99760913848877	-0.060156110674143
1065.0000000000	0.99758321046829	-0.060354348272085
1067.5000000000	0.99754625558853	-0.060546990483999
1070.0000000000	0.99749994277954	-0.060731559991837
1072.5000000000	0.99744653701782	-0.060906089842319
1075.0000000000	0.99738878011703	-0.061069220304489
1077.5000000000	0.99732947349548	-0.061220277100801
1080.0000000000	0.99727177619934	-0.061359334737062
1082.5000000000	0.99721837043762	-0.061487149447203
1085.0000000000	0.99717181921005	-0.061605159193277
1087.5000000000	0.99713432788849	-0.061715371906757
1090.0000000000	0.99710744619370	-0.061820250004530
1092.5000000000	0.99709224700928	-0.061922539025545
1095.0000000000	0.99708884954453	-0.062025133520365
1097.5000000000	0.99709683656693	-0.062130894511938
1100.0000000000	0.99711513519287	-0.062242459505796
1102.5000000000	0.99714195728302	-0.062362130731344
1105.0000000000	0.99717503786087	-0.062491685152054
1107.5000000000	0.99721193313599	-0.062632337212563
1110.0000000000	0.99724978208542	-0.062784612178802
1112.5000000000	0.99728578329086	-0.062948368489742
1115.0000000000	0.99731713533401	-0.063122771680355
1117.5000000000	0.99734151363373	-0.063306383788586
1120.0000000000	0.99735707044601	-0.063497237861156
1122.5000000000	0.99736213684082	-0.063692934811115
1125.0000000000	0.99735617637634	-0.063890844583511
1127.5000000000	0.99733883142471	-0.064088188111782
1130.0000000000	0.99731087684631	-0.064282298088074
1132.5000000000	0.99727308750153	-0.064470686018467
1135.0000000000	0.99722754955292	-0.064651221036911
1137.5000000000	0.99717617034912	-0.064822286367416
1140.0000000000	0.99712169170380	-0.064982831478119
1142.5000000000	0.99706661701202	-0.065132409334183
1145.0000000000	0.99701356887817	-0.065271273255348
1147.5000000000	0.99696522951126	-0.065400302410126
1150.0000000000	0.99692362546921	-0.065520934760571
1152.5000000000	0.99689078330994	-0.065635129809380
1155.0000000000	0.99686801433563	-0.065745212137699
1157.5000000000	0.99685585498810	-0.065853707492352
1160.0000000000	0.99685436487198	-0.065963260829449
1162.5000000000	0.99686288833618	-0.066076427698135
1165.0000000000	0.99688047170639	-0.066195540130138
1167.5000000000	0.99690514802933	-0.066322535276413
1170.0000000000	0.99693500995636	-0.066458918154240
1172.5000000000	0.99696749448776	-0.066605620086193
1175.0000000000	0.99700003862381	-0.066762946546078
1177.5000000000	0.99703025817871	-0.066930606961250
1180.0000000000	0.99705559015274	-0.067107640206814
1182.5000000000	0.99707406759262	-0.067292623221874
1185.0000000000	0.99708390235901	-0.067483633756638
1187.5000000000	0.99708396196365	-0.067678377032280
1190.0000000000	0.99707388877869	-0.067874446511269
1192.5000000000	0.99705332517624	-0.068069301545620
1195.0000000000	0.99702340364456	-0.068260498344898
1197.5000000000	0.99698495864868	-0.068445883691311
1200.0000000000	0.99693983793259	-0.068623617291451
1202.5000000000	0.99689012765884	-0.068792350590229
1205.0000000000	0.99683803319931	-0.068951264023781
1207.5000000000	0.99678623676300	-0.069100156426430
1210.0000000000	0.99673712253571	-0.069239400327206
1212.5000000000	0.99669277667999	-0.069369971752167
1215.0000000000	0.99665540456772	-0.069493323564529
1217.5000000000	0.99662625789642	-0.069611355662346
1220.0000000000	0.99660658836365	-0.069726288318634
1222.5000000000	0.99659669399261	-0.069840483367443
1225.0000000000	0.99659663438797	-0.069956354796886
1227.5000000000	0.99660557508469	-0.070076219737530
1230.0000000000	0.99662238359451	-0.070202134549618
1232.5000000000	0.99664527177811	-0.070335797965527
1235.0000000000	0.99667221307755	-0.070478439331055
1237.5000000000	0.99670082330704	-0.070630744099617
1240.0000000000	0.99672907590866	-0.070792883634567
1242.5000000000	0.99675434827805	-0.070964358747005
1245.0000000000	0.99677443504333	-0.071144215762615
1247.5000000000	0.99678772687912	-0.071330927312374
1250.0000000000	0.99679267406464	-0.071522653102875
1252.5000000000	0.99678844213486	-0.071717239916325
1255.0000000000	0.99677467346191	-0.071912363171577
1257.5000000000	0.99675130844116	-0.072105713188648
1260.0000000000	0.99671953916550	-0.072295092046261
1262.5000000000	0.99668020009995	-0.072478540241718
1265.0000000000	0.99663537740707	-0.072654500603676
1267.5000000000	0.99658679962158	-0.072821840643883
1270.0000000000	0.99653667211533	-0.072979949414730
1272.5000000000	0.99648749828339	-0.073128819465637
1275.0000000000	0.99644130468369	-0.073268912732601
1277.5000000000	0.99640035629272	-0.073401309549809
1280.0000000000	0.99636608362198	-0.073527470231056
1282.5000000000	0.99633997678757	-0.073649272322655
1285.0000000000	0.99632287025452	-0.073768816888332
1287.5000000000	0.99631494283676	-0.073888354003429
1290.0000000000	0.99631595611572	-0.074010126292706
1292.5000000000	0.99632525444031	-0.074136219918728
1295.0000000000	0.99634134769440	-0.074268497526646
1297.5000000000	0.99636244773865	-0.074408389627934
1300.0000000000	0.99638700485229	-0.074556969106197
1302.5000000000	0.99641239643097	-0.074714690446854
1305.0000000000	0.99643683433533	-0.074881568551064
1307.5000000000	0.99645769596100	-0.075057007372379
1310.0000000000	0.99647337198257	-0.075239941477776
1312.5000000000	0.99648207426071	-0.075428873300552
1315.0000000000	0.99648284912109	-0.075621962547302
1317.5000000000	0.99647468328476	-0.075817123055458
1320.0000000000	0.99645739793777	-0.076012164354324
1322.5000000000	0.99643164873123	-0.076204955577850
1325.0000000000	0.99639797210693	-0.076393447816372
1327.5000000000	0.99635779857635	-0.076575942337513
1330.0000000000	0.99631279706955	-0.076751023530960
1332.5000000000	0.99626493453979	-0.076917782425880
1335.0000000000	0.99621623754501	-0.077075816690922
1337.5000000000	0.99616891145706	-0.077225215733051
1340.0000000000	0.99612522125244	-0.077366605401039
1342.5000000000	0.99608677625656	-0.077501095831394
1345.0000000000	0.99605518579483	-0.077630206942558
1347.5000000000	0.99603152275085	-0.077755756676197
1350.0000000000	0.99601644277573	-0.077879816293716
1352.5000000000	0.99601018428802	-0.078004494309425
1355.0000000000	0.99601209163666	-0.078131899237633
1357.5000000000	0.99602150917053	-0.078263960778713
1360.0000000000	0.99603694677353	-0.078402340412140
1362.5000000000	0.99605679512024	-0.078548304736614
1365.0000000000	0.99607908725739	-0.078702703118324
1367.5000000000	0.99610173702240	-0.078865848481655
1370.0000000000	0.99612253904343	-0.079037606716156
1372.5000000000	0.99613970518112	-0.079217270016670
1375.0000000000	0.99615144729614	-0.079403698444366
1377.5000000000	0.99615615606308	-0.079595394432545
1380.0000000000	0.99615287780762	-0.079790480434895
1382.5000000000	0.99614119529724	-0.079986989498138
1385.0000000000	0.99612081050873	-0.080182790756226
1387.5000000000	0.99609243869781	-0.080375880002975
1390.0000000000	0.99605685472488	-0.080564618110657
1392.5000000000	0.99601542949677	-0.080746747553349
1395.0000000000	0.99597012996674	-0.080921389162540
1397.5000000000	0.99592232704163	-0.081088639795780
1400.0000000000	0.99587458372116	-0.081247232854366
1402.5000000000	0.99582880735397	-0.081397674977779
1405.0000000000	0.99578684568405	-0.081540733575821
1407.5000000000	0.99575036764145	-0.081677585840225
1410.0000000000	0.99572086334229	-0.081809781491756
1412.5000000000	0.99569916725159	-0.081939123570919
1415.0000000000	0.99568575620651	-0.082067646086216
1417.5000000000	0.99568068981171	-0.082197383046150
1420.0000000000	0.99568343162537	-0.082330316305161
1422.5000000000	0.99569284915924	-0.082468226552010
1425.0000000000	0.99570780992508	-0.082612611353397
1427.5000000000	0.99572634696960	-0.082764610648155
1430.0000000000	0.99574679136276	-0.082924887537956
1432.5000000000	0.99576681852341	-0.083093620836735
1435.0000000000	0.99578469991684	-0.083270519971848
1437.5000000000	0.99579840898514	-0.083454765379429
1440.0000000000	0.99580645561218	-0.083645202219486
1442.5000000000	0.99580740928650	-0.083840221166611
1445.0000000000	0.99580037593842	-0.084038004279137
1447.5000000000	0.99578517675400	-0.084236584603786
1450.0000000000	0.99576181173325	-0.084433928132057
1452.5000000000	0.99573063850403	-0.084628127515316
1455.0000000000	0.99569290876389	-0.084817416965961
1457.5000000000	0.99565023183823	-0.085000418126583
1460.0000000000	0.99560385942459	-0.085176058113575
1462.5000000000	0.99555605649948	-0.085343725979328
1465.0000000000	0.99550867080688	-0.085503324866295
1467.5000000000	0.99546360969543	-0.085655219852924
1470.0000000000	0.99542301893234	-0.085800275206566
1472.5000000000	0.99538815021515	-0.085939705371857
1475.0000000000	0.99536025524139	-0.086075119674206
1477.5000000000	0.99534010887146	-0.086208328604698
1480.0000000000	0.99532818794250	-0.086341343820095
1482.5000000000	0.99532413482666	-0.086476117372513
1485.0000000000	0.99532759189606	-0.086614549160004
1487.5000000000	0.99533712863922	-0.086758323013783
1490.0000000000	0.99535161256790	-0.086908772587776
1492.5000000000	0.99536907672882	-0.087066926062107
1495.0000000000	0.99538767337799	-0.087233252823353
1497.5000000000	0.99540549516678	-0.087407849729061
1500.0000000000	0.99542075395584	-0.087590262293816
1502.5000000000	0.99543112516403	-0.087779581546783
1505.0000000000	0.99543577432632	-0.087974555790424
1507.5000000000	0.99543303251266	-0.088173538446426
1510.0000000000	0.99542254209518	-0.088374719023705
1512.5000000000	0.99540370702744	-0.088576093316078
1515.0000000000	0.99537712335587	-0.088775739073753
1517.5000000000	0.99534314870834	-0.088971786201000
1520.0000000000	0.99530309438705	-0.089162610471249
1522.5000000000	0.99525845050812	-0.089346922934055
1525.0000000000	0.99521100521088	-0.089523792266846
1527.5000000000	0.99516254663467	-0.089692778885365
1530.0000000000	0.99511510133743	-0.089853890240192
1532.5000000000	0.99507051706314	-0.090007632970810
1535.0000000000	0.99503064155579	-0.090154960751534
1537.5000000000	0.99499690532684	-0.090297184884548
1540.0000000000	0.99497032165527	-0.090435959398746
1542.5000000000	0.99495154619217	-0.090573161840439
1545.0000000000	0.99494075775146	-0.090710736811161
1547.5000000000	0.99493783712387	-0.090850621461868
1550.0000000000	0.99494189023972	-0.090994670987129
1552.5000000000	0.99495166540146	-0.091144435107708
1555.0000000000	0.99496567249298	-0.091301150619984
1557.5000000000	0.99498230218887	-0.091465689241886
1560.0000000000	0.99499946832657	-0.091638445854187
1562.5000000000	0.99501526355743	-0.091819323599339
1565.0000000000	0.99502778053284	-0.092007771134377
1567.5000000000	0.99503523111343	-0.092202752828598
1570.0000000000	0.99503648281097	-0.092402935028076
1572.5000000000	0.99503022432327	-0.092606611549854
1575.0000000000	0.99501603841782	-0.092811927199364
1577.5000000000	0.99499380588531	-0.093016907572746
1580.0000000000	0.99496370553970	-0.093219615519047
1582.5000000000	0.99492669105530	-0.093418285250664
1585.0000000000	0.99488395452499	-0.093611344695091
1587.5000000000	0.99483728408813	-0.093797631561756
1590.0000000000	0.99478799104691	-0.093976318836212
1592.5000000000	0.99473851919174	-0.094147123396397
1595.0000000000	0.99469059705734	-0.094310186803341
1597.5000000000	0.99464607238770	-0.094466134905815
1600.0000000000	0.99460667371750	-0.094616025686264
1602.5000000000	0.99457365274429	-0.094761297106743
1605.0000000000	0.99454814195633	-0.094903655350208
1607.5000000000	0.99453043937683	-0.095045015215874
1610.0000000000	0.99452090263367	-0.095187336206436
1612.5000000000	0.99451887607574	-0.095332540571690
1615.0000000000	0.99452358484268	-0.095482416450977
1617.5000000000	0.99453371763229	-0.095638468861580
1620.0000000000	0.99454754590988	-0.095801815390587
1622.5000000000	0.99456346035004	-0.095973208546638
1625.0000000000	0.99457931518555	-0.096152886748314
1627.5000000000	0.99459332227707	-0.096340663731098
1630.0000000000	0.99460327625275	-0.096535816788673
1632.5000000000	0.99460792541504	-0.096737220883369
1635.0000000000	0.99460577964783	-0.096943415701389
1637.5000000000	0.99459600448608	-0.097152635455132
1640.0000000000	0.99457812309265	-0.097362972795963
1642.5000000000	0.99455207586288	-0.097572393715382
1645.0000000000	0.99451839923859	-0.097779013216496
1647.5000000000	0.99447798728943	-0.097981080412865
1650.0000000000	0.99443233013153	-0.098177112638950
1652.5000000000	0.99438273906708	-0.098366037011147
1655.0000000000	0.99433153867722	-0.098547153174877
1657.5000000000	0.99428051710129	-0.098720297217369
1660.0000000000	0.99423164129257	-0.098885752260685
1662.5000000000	0.99418675899506	-0.099044270813465
1665.0000000000	0.99414736032486	-0.099197067320347
1667.5000000000	0.99411499500275	-0.099345654249191
1670.0000000000	0.99409031867981	-0.099491856992245
1672.5000000000	0.99407374858856	-0.099637642502785
1675.0000000000	0.99406534433365	-0.099785000085831
1677.5000000000	0.99406433105469	-0.099935874342918
1680.0000000000	0.99406981468201	-0.10009197890759
1682.5000000000	0.99408030509949	-0.10025476664305
1685.0000000000	0.99409431219101	-0.10042530298233
1687.5000000000	0.99410957098007	-0.10060418397188
1690.0000000000	0.99412429332733	-0.10079154372215
1692.5000000000	0.99413657188416	-0.10098701715469
1695.0000000000	0.99414432048798	-0.10118976235390
1697.5000000000	0.99414604902267	-0.10139853507280
1700.0000000000	0.99414062500000	-0.10161174088717
1702.5000000000	0.99412715435028	-0.10182749480009
1705.0000000000	0.99410521984100	-0.10204380005598
1707.5000000000	0.99407511949539	-0.10225865989923
1710.0000000000	0.99403721094131	-0.10247009247541
1712.5000000000	0.99399310350418	-0.10267642885447
1715.0000000000	0.99394381046295	-0.10287623107433
1717.5000000000	0.99389111995697	-0.10306847840548
1720.0000000000	0.99383741617203	-0.10325264185667
1722.5000000000	0.99378424882889	-0.10342865437269
1725.0000000000	0.99373412132263	-0.10359697043896
1727.5000000000	0.99368834495544	-0.10375846922398
1730.0000000000	0.99364894628525	-0.10391452163458
1732.5000000000	0.99361687898636	-0.10406678169966
1735.0000000000	0.99359291791916	-0.10421716421843
1737.5000000000	0.99357742071152	-0.10436775535345
1740.0000000000	0.99357002973557	-0.10452056676149
1742.5000000000	0.99357020854950	-0.10467757284641
1745.0000000000	0.99357670545578	-0.10484050214291
1747.5000000000	0.99358797073364	-0.10501071810722
1750.0000000000	0.99360209703445	-0.10518920421600
1752.5000000000	0.99361711740494	-0.10537644475698
1755.0000000000	0.99363082647324	-0.10557243227959
1757.5000000000	0.99364149570465	-0.10577666759491
1760.0000000000	0.99364680051804	-0.10598812252283
1762.5000000000	0.99364572763443	-0.10620542615652
1765.0000000000	0.99363672733307	-0.10642680525780
1767.5000000000	0.99361908435822	-0.10665028542280
1770.0000000000	0.99359285831451	-0.10687376558781
1772.5000000000	0.99355822801590	-0.10709513723850
1775.0000000000	0.99351578950882	-0.10731244087219
1777.5000000000	0.99346709251404	-0.10752398520708
1780.0000000000	0.99341362714767	-0.10772840678692
1782.5000000000	0.99335730075836	-0.10792474448681
1785.0000000000	0.99330031871796	-0.10811261087656
1787.5000000000	0.99324470758438	-0.10829208046198
1790.0000000000	0.99319261312485	-0.10846373438835
1792.5000000000	0.99314576387405	-0.10862865298986
1795.0000000000	0.99310582876205	-0.10878837853670
1797.5000000000	0.99307405948639	-0.10894472897053
1800.0000000000	0.99305081367493	-0.10909975320101
1802.5000000000	0.99303632974625	-0.10925562679768
1805.0000000000	0.99303025007248	-0.10941448062658
1807.5000000000	0.99303179979324	-0.10957830399275
1810.0000000000	0.99303942918777	-0.10974881052971
1812.5000000000	0.99305158853531	-0.10992736369371
1815.0000000000	0.99306625127792	-0.11011482775211
1817.5000000000	0.99308103322983	-0.11031158268452
1820.0000000000	0.99309408664703	-0.11051747202873
1822.5000000000	0.99310308694839	-0.11073181033134
1825.0000000000	0.99310606718063	-0.11095340549946
1827.5000000000	0.99310165643692	-0.11118067055941
1830.0000000000	0.99308884143829	-0.11141169071198
1832.5000000000	0.99306690692902	-0.11164433509111
1835.0000000000	0.99303561449051	-0.11187633126974
1837.5000000000	0.99299573898315	-0.11210551857948
1840.0000000000	0.99294811487198	-0.11232990026474
1842.5000000000	0.99289417266846	-0.11254772543907
1845.0000000000	0.99283576011658	-0.11275770515203
1847.5000000000	0.99277496337891	-0.11295899748802
1850.0000000000	0.99271398782730	-0.11315129697323
1852.5000000000	0.99265527725220	-0.11333480477333
1855.0000000000	0.99260073900223	-0.11351036280394
1857.5000000000	0.99255239963531	-0.11367923021317
1860.0000000000	0.99251168966293	-0.11384311318398
1862.5000000000	0.99247986078262	-0.11400403827429
1865.0000000000	0.99245733022690	-0.11416424065828
1867.5000000000	0.99244397878647	-0.11432605236769
1870.0000000000	0.99243950843811	-0.11449170112610
1872.5000000000	0.99244266748428	-0.11466325074434
1875.0000000000	0.99245178699493	-0.11484239995480
1877.5000000000	0.99246519804001	-0.11503048986197
1880.0000000000	0.99248045682907	-0.11522828787565
